,pitcher,season,Age,Throws,Surgery,BB_release_speed_weighted_avg,FB_release_speed_weighted_avg,OS_release_speed_weighted_avg,OT_release_speed_weighted_avg,SB_release_speed_weighted_avg,BB_release_pos_x_weighted_avg,FB_release_pos_x_weighted_avg,OS_release_pos_x_weighted_avg,OT_release_pos_x_weighted_avg,SB_release_pos_x_weighted_avg,BB_release_pos_y_weighted_avg,FB_release_pos_y_weighted_avg,OS_release_pos_y_weighted_avg,OT_release_pos_y_weighted_avg,SB_release_pos_y_weighted_avg,BB_release_pos_z_weighted_avg,FB_release_pos_z_weighted_avg,OS_release_pos_z_weighted_avg,OT_release_pos_z_weighted_avg,SB_release_pos_z_weighted_avg,BB_vx0_weighted_avg,FB_vx0_weighted_avg,OS_vx0_weighted_avg,OT_vx0_weighted_avg,SB_vx0_weighted_avg,BB_vy0_weighted_avg,FB_vy0_weighted_avg,OS_vy0_weighted_avg,OT_vy0_weighted_avg,SB_vy0_weighted_avg,BB_vz0_weighted_avg,FB_vz0_weighted_avg,OS_vz0_weighted_avg,OT_vz0_weighted_avg,SB_vz0_weighted_avg
1461,453562,2018,32.0,1,0.0,80.71126760563381,92.69519877763591,88.03242320819113,0.0,89.41073619631902,-3.183732394366197,-3.139178275777966,-3.3906143344709894,0.0,-3.259355828220859,55.00211267605634,54.390944032366825,54.44078498293515,0.0,54.71065950920245,6.221161971830986,6.220040745469936,6.026962457337884,0.0,6.104187116564417,5.51491294166639,9.909148674374563,9.551545391316996,0.0,8.131598964455144,-117.19309832526469,-134.4896278389628,-127.7403054662599,0.0,-129.92285927332006,-1.4051285858599796,-5.6144490085050816,-4.265887742758741,0.0,-4.2274371339566255
1462,453562,2019,33.0,1,0.0,80.59726962457339,92.17585227272727,87.52663316582914,0.0,89.71558935361217,-3.0008191126279864,-2.9448590759569377,-3.1543969849246234,0.0,-3.102927756653993,55.15225255972697,54.592479440789475,54.55108040201005,0.0,54.732129277566536,6.1650853242320816,6.136689219497608,6.017336683417086,0.0,6.050912547528518,4.883117421569808,9.809819249692161,9.463511615612337,0.0,8.19310099682929,-117.03806540022464,-133.73227163339484,-126.9771891886758,0.0,-130.33063646473477,-1.8003926327690198,-5.4288640723428045,-4.672305859191093,0.0,-5.246491505125009
1463,453562,2020,34.0,1,0.0,81.8,91.97692982456141,87.27822580645162,0.0,88.78165680473373,-2.7822641509433965,-2.687017543859649,-2.948225806451613,0.0,-2.887573964497041,54.59943396226415,54.472263157894744,54.51685483870968,0.0,54.50952662721894,6.180000000000001,6.217434210526315,6.038064516129032,0.0,6.061656804733728,5.296477678631545,7.97193121852793,9.510935491600296,0.0,7.316143338806674,-118.95553157838194,-133.66037923272808,-126.655137336533,0.0,-129.13631541390956,-2.729747059371993,-4.673214468904128,-4.3752800992779095,0.0,-4.3743699124651165
1464,453562,2021,35.0,1,0.0,80.3542750929368,91.38684782608696,87.00633802816901,0.0,88.29469879518074,-2.77457249070632,-2.646304347826087,-2.8249295774647885,0.0,-2.8690120481927712,54.73977695167287,54.61091304347826,54.68619718309859,0.0,54.64657831325301,6.157843866171004,6.179532608695652,6.079647887323944,0.0,6.033783132530121,5.3188532765596745,9.04790526178406,8.42787022547263,0.0,7.630081607995362,-116.86806104083296,-132.71001868453055,-126.39836648190436,0.0,-128.4194767516718,-2.0720491514172705,-5.455089844619468,-4.133705850091266,0.0,-4.357993668320207
1465,453646,2008,24.0,1,0.0,74.74508196721311,88.6209339774557,83.93673267326733,77.775,83.35739644970414,-1.6344672131147542,-1.6281918564527262,-1.6916485148514853,-1.8125,-1.735828402366864,54.5,54.5,54.5,54.5,54.5,6.594508196721312,6.539595123073385,6.650092409240925,6.987500000000001,6.498579881656805,1.3038295935913875,4.974356692279649,6.730126212810898,11.560008678553436,4.576178561332018,-109.76649237339504,-129.89808867715215,-122.88229698870398,-113.60160263710937,-122.07573605772652,1.2328721235596876,-5.844994245227305,-2.6535265591920267,-0.296532933172498,-3.940845284303273
1466,453646,2009,25.0,1,0.0,74.57116564417178,88.6479657142857,83.57722646310432,71.55925925925925,81.9230198019802,-1.2054601226993866,-1.0319702857142856,-1.6215012722646311,-1.3030555555555554,-1.2552475247524753,54.5,54.5,54.5,54.5,54.5,6.766748466257669,6.786449142857142,6.665966921119593,6.935555555555556,6.7006188118811885,0.5782578086863993,4.094504481987879,-1.0493241662861064,1.9865837515228275,3.3052544738134584,-109.36493994390878,-129.4770318224473,-122.37804260431318,-104.90746077850619,-119.89980130216802,0.677746606516985,-6.53565836091758,-1.4529863233016893,1.4930957144781376,-3.379164207181496
1467,453646,2010,26.0,1,0.0,75.49358288770053,90.11799212598427,82.6625,69.51249999999999,82.60407239819004,-1.0445989304812835,-0.9696824146981627,-1.1638333333333333,-1.34125,-1.1907692307692308,54.5,54.5,54.5,54.5,54.5,6.575882352941177,6.595888451443569,6.533625,6.84375,6.502036199095023,0.3105321894376819,3.341122703063401,3.786931814744073,-3.562935041864547,3.120622671768132,-110.82241436196672,-132.06802566205667,-121.0698346494558,-101.92697354584276,-121.0087301212052,1.063656763129361,-6.5814458441249135,-4.524507821088132,3.7658315241662277,-2.930439211652171
1468,453646,2011,27.0,1,0.0,74.37264573991031,89.2675393030376,83.35895445134575,66.46666666666667,82.72967032967033,-1.4724663677130043,-1.5014205855034573,-1.6659575569358176,-1.5806666666666667,-1.5354945054945053,54.5,54.5,54.5,54.5,54.5,6.593183856502242,6.527846589149954,6.576645962732919,6.861,6.522472527472527,0.6532147509228717,4.47895698381722,1.156928522496287,-0.6891621670412948,3.5469426066985403,-109.10428641503084,-130.77202569284128,-122.19523190832291,-97.41201788453495,-121.1295582767003,1.003851394721395,-5.597845391392349,-2.1081820760345944,2.185986166178454,-3.261898466296389
1469,453646,2012,28.0,1,0.0,74.3121359223301,89.53448309748427,83.67081509846827,68.48903743315508,82.31264367816092,-1.3904854368932038,-1.3350944800089848,-1.3889414660831512,-1.6131818181818183,-1.4167816091954022,54.5,54.5,54.5,54.5,54.5,6.660873786407766,6.651518278301886,6.692004923413567,6.783368983957219,6.622459770114943,0.4801744184378473,4.9784003977139,2.318461636407277,-1.9232861254644407,3.5459501625433374,-109.0345629899558,-131.11085945170367,-122.5510036143962,-100.39851683511895,-120.5211265519726,1.6219743904669603,-6.394971846253956,-3.9282035472717185,3.0931157343021116,-3.016012196926744
1470,453646,2013,29.0,1,0.0,74.62520325203252,88.0812456894265,80.70109170305676,64.91153846153847,82.45201005025126,-1.2271544715447154,-1.205400750702955,-1.3232969432314412,-1.1293406593406594,-1.1782663316582915,54.5,54.5,54.5,54.5,54.5,6.616869918699187,6.537809897076768,6.510087336244541,6.867197802197802,6.612964824120603,1.0649385291453315,5.205808981943611,4.233043669406374,1.1265945619420372,3.284828819270591,-109.4006792481541,-128.92420826841004,-118.13412903313386,-94.95958458240202,-120.65532149686976,0.1990152493784632,-5.960875655621897,-3.9041191957980654,2.9044546836286993,-3.843770651341865
1471,453646,2014,30.0,1,0.0,76.0462311557789,89.46879555251373,84.31705607476636,68.771875,84.02382812500001,-1.5117587939698491,-1.33315616632446,-1.7710046728971964,-1.3796875,-1.431796875,54.5,54.5,54.5,54.5,54.5,6.521658291457286,6.556043550304384,6.476355140186916,6.6415625,6.5406640625,2.371501104533316,5.250863505809617,1.3769206195107082,5.012915440316976,4.064301284341538,-111.48203072711088,-130.99626971364694,-123.43920551031809,-100.54901307661896,-122.97918020447122,-1.1588047347362036,-6.160300649196879,-4.4713303672972895,1.251525543181147,-4.104962445288834
1472,453646,2015,31.0,1,0.0,73.3485294117647,88.81509589947089,81.86475409836065,68.89910714285715,83.3370588235294,-1.3430882352941176,-1.1234156746031747,-1.2995081967213111,-1.5795535714285713,-1.2416764705882353,54.5,54.5,54.5,54.5,54.5,6.505882352941176,6.614253637566137,6.492622950819673,6.529821428571429,6.554088235294118,1.4816870284358492,4.937822582763131,3.704298632845536,-1.7979765297095756,3.858126113371512,-107.567311866146,-130.0613326313107,-119.8628208665076,-101.00277563727133,-122.02349225267844,0.3622076176469686,-6.244990938137683,-4.822854140444248,3.226401386136631,-3.7678262253678367
1473,453646,2016,32.0,1,0.0,74.96058823529411,88.68679694339073,82.94797297297296,68.89076923076922,83.08205882352942,-1.199764705882353,-1.1178161475051065,-1.1852702702702704,-1.2322307692307692,-1.146294117647059,54.5,54.5,54.5,54.5,54.5,6.6456470588235295,6.595357455500437,6.625608108108108,6.744769230769231,6.640029411764706,0.4999723211565013,4.762483195420756,3.570051348964257,0.48851229391321155,2.717516359997916,-109.90889617919268,-129.8163607893825,-121.39528202088384,-100.93953247563428,-121.6083720257992,-0.1596146215597904,-6.252905681473371,-5.122865976350639,1.8108260689326063,-4.129915148594887
1474,454535,2008,28.0,1,0.0,0.0,89.81546391752578,80.93018867924529,73.97777777777777,82.8609756097561,0.0,-1.4344329896907215,-1.2158490566037736,-1.77,-1.2729268292682927,0.0,54.5,54.5,54.5,54.5,0.0,5.598453608247422,5.702641509433962,5.966666666666667,5.713577235772358,0.0,5.372310421902061,3.424914530407737,1.88627707974412,2.637451404242179,0.0,-131.69260292125009,-118.66664583913926,-108.34692108174356,-121.49495991175388,0.0,-2.482519405265108,-1.6152484553874455,4.079854615365891,-1.3637027753164586
1475,454535,2010,30.0,1,0.0,71.75975609756098,88.9267006802721,81.9740890688259,72.97777777777777,80.75333333333333,-0.7553252032520326,-0.8235374149659864,-0.7680971659919028,-1.2455555555555555,-0.9812222222222222,54.5,54.5,54.5,54.5,54.5,5.9313008130081295,5.918367346938775,5.88085020242915,6.5488888888888885,5.800777777777777,-1.1808524507510312,4.125760213654601,2.381431957279234,2.0782490118705685,1.40757681144034,-105.35015686267964,-130.37350278170882,-120.1179202978185,-106.68543009048712,-118.39789213781584,2.470667675440368,-3.558451808101464,-1.351388818746688,1.6819350478370605,-0.9038476468212512
1476,454535,2011,31.0,1,0.0,69.46724137931034,87.22430340557275,83.1122467771639,71.225,79.84172661870504,-0.5342241379310345,-0.6506656346749226,-0.8048618784530387,-0.35,-0.6942446043165468,54.5,54.5,54.5,54.5,54.5,5.875689655172415,5.936269349845201,5.9097145488029454,6.45,5.859064748201439,-1.801625397051672,3.267116394834856,2.7124449194262876,10.227877202158728,0.939795114066996,-101.92636838800856,-127.86934197544916,-121.68261911002246,-103.93375363777936,-117.05081625091324,3.159753773829099,-3.063066334204032,-0.5356426655015134,1.9020114397904349,0.082807250669209
1477,454535,2012,32.0,1,0.0,70.0353591160221,85.91495798319328,83.2054054054054,71.82000000000001,80.50526315789475,-0.2221546961325967,-0.3105378151260504,-0.3091216216216216,-0.728,-0.5666666666666667,54.5,54.5,54.5,54.5,54.5,6.114309392265194,6.158033613445379,6.160608108108108,6.438,6.019122807017544,-0.6772835916985942,2.493255984322565,4.232736384540725,-3.625886637841976,0.9510520254465478,-102.70674663850431,-125.85127021404796,-121.7577256814655,-104.98620396576776,-117.94216616567202,3.022572845235201,-3.631957702550676,-2.0070827560659206,1.8418953105017253,-1.4237121137688449
1478,456027,2008,25.0,1,0.0,0.0,94.33032333098272,85.75588235294117,71.2,83.44457364341086,0.0,-3.19637189378072,-3.114558823529412,-3.70875,-2.968449612403101,0.0,54.5,54.5,54.5,54.5,0.0,6.380502783888182,6.619313725490196,6.71875,6.64031007751938,0.0,10.947624165465218,12.18166387396515,1.1220908179335567,7.714462197545516,0.0,-137.78564886929877,-125.13903918983127,-104.44427222991447,-122.13038127238922,0.0,-5.869011970609382,-3.5760986747877945,2.368092872494408,-3.43441464556638
1479,456027,2009,26.0,1,0.0,72.44,91.71420045666201,82.22282958199357,59.75,81.17553516819572,-2.982,-2.510785561270957,-2.2959807073954983,-2.5925,-2.1346483180428133,54.5,54.5,54.5,54.5,54.5,6.888,6.48692245404518,6.632861736334406,7.7575,6.897354740061162,4.454924708258618,8.347317016305444,7.290647307316943,-3.827734037396024,4.978211283888591,-106.24789685276342,-134.1465525626941,-120.17009761672142,-87.48023271674123,-118.84859043510384,1.4674762332823437,-5.2135287453944965,-4.728750550096415,5.973738383483785,-3.074503330025139
1480,456027,2010,27.0,1,0.0,0.0,91.80784185844892,84.31601307189543,66.38,80.88466257668712,0.0,-2.2623777585119798,-2.256078431372549,-2.692,-2.0468302658486706,0.0,54.5,54.5,54.5,54.5,0.0,6.604256699243379,6.685375816993464,7.254,6.825010224948875,0.0,7.816104263084823,10.816027920114752,-4.165612636604015,5.07047244601012,0.0,-134.33284503630543,-123.05327756725396,-97.28555924362718,-118.49901787279823,0.0,-5.867489584155601,-3.393183297930401,2.8997793558295024,-2.6458158825687192
1481,456027,2011,28.0,1,0.0,74.7,91.78557320997588,85.05288461538461,69.6375,81.46052631578948,-2.285,-2.595825221238938,-2.514903846153846,-2.9375,-2.4642763157894736,54.5,54.5,54.5,54.5,54.5,7.0325,6.301724658085277,6.535384615384615,6.981249999999999,6.553815789473684,4.655765210885298,8.728253486514799,11.92018991437768,-1.9551702863084364,6.304661432509112,-109.49773157682311,-134.25990839149955,-124.1192932291694,-102.04840748575108,-119.23762852492209,-0.7940906647921617,-4.8092803722043715,-2.3182261398911455,3.0090277346270726,-2.611372147041302
1482,456027,2012,29.0,1,0.0,0.0,91.245233963792,85.08849557522123,0.0,81.63590604026845,0.0,-2.678783619642547,-2.67070796460177,0.0,-2.4828187919463085,0.0,54.5,54.5,0.0,54.5,0.0,6.22144108971022,6.400486725663717,0.0,6.5509060402684565,0.0,8.747724103153601,9.04857445632031,0.0,5.579454914724286,0.0,-133.4181111298202,-124.23056475926198,0.0,-119.51204869125404,0.0,-5.266499617308776,-1.916830829067253,0.0,-2.331187046596877
1483,456027,2013,30.0,1,0.0,0.0,92.92263857077415,83.32444444444444,0.0,81.75402843601896,0.0,-2.7399102153000454,-2.6993333333333336,0.0,-2.512180094786729,0.0,54.5,54.5,0.0,54.5,0.0,6.471948465414567,6.603037037037037,0.0,6.8911374407582935,0.0,8.976250477462383,8.367559833362392,0.0,5.838511527458852,0.0,-135.92033866080135,-121.829788476312,0.0,-119.73581554731332,0.0,-5.022148410037369,-3.9597318934348817,0.0,-2.4994734732000863
1484,456027,2015,32.0,1,0.0,0.0,94.38546255506608,86.63809523809525,61.46,82.30916030534351,0.0,-2.133788546255506,-2.1014285714285714,-2.27,-1.9523664122137403,0.0,54.5,54.5,54.5,54.5,0.0,6.689779735682819,6.735238095238096,7.519999999999999,6.898549618320611,0.0,7.323226804783639,7.11894455310311,6.240362320589428,4.248918829446107,0.0,-137.92940654608765,-126.64326125963564,-89.56117016713924,-120.51791117350434,0.0,-7.768752364193186,-7.117129812849534,5.873699957600636,-3.716826826627688
1485,456027,2016,33.0,1,0.0,80.33333333333333,91.42620670433527,89.79335106382979,0.0,82.5042372881356,-2.1133333333333333,-2.1848724250639773,-2.4023670212765955,0.0,-1.9592796610169487,54.5,54.5,54.5,0.0,54.5,7.010000000000001,6.78856589049079,6.772074468085107,0.0,7.010508474576271,3.253974814688547,7.101748429922497,10.573788144245446,0.0,4.458880599331658,-117.63002515886892,-133.65461064198686,-131.07026206818398,0.0,-120.78656494408382,-0.1728175746785095,-6.748317281016274,-4.467553830917372,0.0,-3.751994794871736
1486,456034,2008,22.0,0,0.0,0.0,92.4568711934909,86.36666666666667,0.0,0.0,0.0,2.095477409914029,2.143333333333333,0.0,0.0,0.0,54.5,54.5,0.0,0.0,0.0,6.06827547778252,6.323333333333333,0.0,0.0,0.0,-7.299358218639232,-7.681395866744381,0.0,0.0,0.0,-135.2925497623289,-126.32647505211526,0.0,0.0,0.0,-3.9440440114722537,-6.182487562155894,0.0,0.0
1487,456034,2009,23.0,0,0.0,77.18720930232558,90.74033443647892,84.00079365079365,0.0,0.0,2.4074418604651164,2.3359433569988277,2.4034126984126982,0.0,0.0,54.5,54.5,54.5,0.0,0.0,6.296279069767442,6.38001106528495,6.439523809523809,0.0,0.0,-3.830629634259712,-7.834304188944856,-7.524333866916833,0.0,0.0,-113.18946929692892,-132.73056326480685,-122.87878288918655,0.0,0.0,1.7802922611285552,-5.104052789637476,-4.392878562757576,0.0,0.0
1488,456034,2010,24.0,0,0.0,76.98490384615386,92.45614278625449,85.75428571428571,71.6,88.47142857142858,2.1548173076923076,2.1422546773094635,2.25665306122449,2.7525,2.157142857142857,54.5,54.5,54.5,54.5,54.5,6.270403846153846,6.262704318742929,6.391836734693878,6.65,6.331428571428572,-1.7950192565862104,-7.874602210449283,-7.546161688474501,4.014329433274522,-6.427218098888666,-113.12609273769237,-135.27496297900993,-125.5173929861168,-105.02544563743317,-129.54061255951865,1.8962537833305941,-5.000866279213414,-4.560404693901682,2.7852587561267006,-3.6886483330809896
1489,456034,2011,25.0,0,0.0,78.96064139941691,93.46899819488605,83.81525423728813,66.17333333333333,91.41818181818182,1.9984839650145767,1.9616707995013758,2.014140435835351,2.3833333333333333,2.3018181818181818,54.5,54.5,54.5,54.5,54.5,6.164810495626822,6.117945625938453,6.251549636803873,7.266666666666667,6.090909090909091,-3.648844530974191,-7.454128292316262,-7.003894865067358,2.767806494748027,-5.419061812204194,-115.81269109627748,-136.80174555665087,-122.72815262434844,-97.05742591341728,-133.89978952119998,0.8510103416760145,-4.949113190715445,-3.583991912058853,1.8238685821554328,-4.437138571540055
1490,456034,2012,26.0,0,0.0,79.37749326145553,94.05596352551795,87.29012658227848,67.38571428571427,0.0,3.049858490566038,3.0370789877305473,3.0349240506329114,3.31,0.0,54.5,54.5,54.5,54.5,0.0,6.058328840970351,6.02475023629984,6.185746835443037,7.144285714285715,0.0,-3.4121537990274735,-10.245095333903384,-13.645696542558001,0.9663400937048732,0.0,-116.36597952198399,-137.4680634124479,-127.15347349950153,-98.87442351024885,0.0,0.6251819621960253,-4.980979727160462,-4.48776872129119,1.0023886836639715,0.0
1491,456034,2013,27.0,0,0.0,80.48637350705755,92.30957254458603,87.15032967032967,0.0,0.0,3.063127035830619,3.0320649118779825,3.1015494505494505,0.0,0.0,54.5,54.5,54.5,0.0,0.0,5.895450597176981,5.826597037159931,6.013637362637363,0.0,0.0,-5.992716437695697,-9.849585141976595,-7.16429257026375,0.0,0.0,-117.8735883779091,-134.990471664614,-127.63127833047548,0.0,0.0,-0.8281999707813689,-3.590603994935998,-3.3516527622209855,0.0,0.0
1492,456034,2014,28.0,0,0.0,79.96298219584571,91.77650736300751,85.45351351351351,63.125,0.0,2.8400890207715133,2.6311133691308592,2.6539459459459462,2.3925,0.0,54.5,54.5,54.5,54.5,0.0,5.965096439169139,5.9808959990980854,6.0033648648648645,7.439999999999999,0.0,-4.194625497304674,-8.531951012323962,-8.804610467309118,0.7720013891946017,0.0,-117.16740215538134,-134.25801323925455,-125.02235686819816,-92.58824551842312,0.0,0.1263391981111796,-4.5027394931247775,-3.141643583476363,4.079133515528248,0.0
1493,456034,2015,29.0,0,0.0,80.16666666666667,93.02366325974894,85.78532110091744,66.475,0.0,2.939377289377289,2.8341370244171817,2.894010484927916,3.0775,0.0,54.5,54.5,54.5,54.5,0.0,6.276703296703297,6.211338884503774,6.319790301441677,7.4175,0.0,-3.7927364456182575,-8.692990099788702,-8.970055608557095,2.600308697239046,0.0,-117.50808540130966,-136.0001819205032,-125.42278206810964,-97.48812864450689,0.0,-0.8519780669831346,-5.40413770988766,-4.52597702126459,-0.6921606909223021,0.0
1494,456034,2016,30.0,0,0.0,79.51373801916932,91.874411778294,85.06568265682657,72.5,0.0,3.085591054313099,3.0434133592228014,3.0627675276752764,3.08,0.0,54.5,54.5,54.5,54.5,0.0,6.217188498402556,6.186376364134655,6.226629766297663,7.115,0.0,-5.540031824736299,-9.688414980449657,-9.498914141070696,0.9621596711917116,0.0,-116.47134778345522,-134.27744478341666,-124.35610691213743,-106.31148060321786,0.0,-1.025715522026739,-4.886759347537812,-3.9708117680300297,0.1694767532784997,0.0
1495,456034,2017,31.0,0,0.0,79.67662337662338,92.39617754467754,85.82541436464088,0.0,0.0,2.68025974025974,2.4837410256410255,2.545801104972376,0.0,0.0,55.05662337662337,54.53467964257965,54.72646408839779,0.0,0.0,6.028311688311688,6.081408624708625,6.189889502762431,0.0,0.0,-4.189003842034858,-7.865733124491505,-7.313391366527033,0.0,0.0,-115.72370082271024,-133.9723321760449,-124.3912378132079,0.0,0.0,-2.051733578840513,-5.684373074386293,-5.721746249234887,0.0,0.0
1496,456034,2018,32.0,0,0.0,79.10886075949368,91.33680717993434,85.25406301824212,0.0,0.0,2.786708860759494,2.7300656122917126,2.89787728026534,0.0,0.0,55.14810126582278,54.57804791286844,54.68620232172471,0.0,0.0,5.825949367088608,5.858208086824097,5.829900497512438,0.0,0.0,-4.315269885739111,-8.308002283459565,-7.857735989819545,0.0,0.0,-114.9794468981477,-132.64378157940473,-123.77207526025929,0.0,0.0,-0.6478278432229815,-4.190548148045183,-3.7009606119668206,0.0,0.0
1497,456034,2019,33.0,0,0.0,80.44347826086957,90.7816194517276,84.13346855983774,0.0,0.0,3.417173913043478,3.2658966927268946,3.399229208924949,0.0,0.0,55.057391304347824,54.614221018470204,54.77825557809331,0.0,0.0,5.762173913043478,5.763074402905763,5.734929006085193,0.0,0.0,-8.28747013300345,-9.336356706839473,-9.598529136533088,0.0,0.0,-116.7461716863304,-131.77473026926583,-122.008397188794,0.0,0.0,-2.7616733435158656,-4.413310200866145,-3.56592718578187,0.0,0.0
1498,456034,2021,35.0,0,0.0,76.62173913043478,91.56926512037836,85.51593220338984,0.0,0.0,2.914782608695652,2.777863120326012,2.8979322033898303,0.0,0.0,54.58347826086957,54.48566688045935,54.62433898305085,0.0,0.0,5.737826086956522,5.770702756180353,5.770169491525424,0.0,0.0,-4.527929198554799,-8.333396873405874,-8.219766145158442,0.0,0.0,-111.51019943494173,-133.11101415595235,-124.2707872515002,0.0,0.0,0.1333526528529451,-4.625063264672922,-4.122677916555019,0.0,0.0
1499,456034,2022,36.0,0,0.0,78.36399999999999,90.81949042404806,83.86875,0.0,0.0,2.7596,2.467303300007517,2.48375,0.0,0.0,54.52439999999999,54.4935278057581,54.63484375,0.0,0.0,5.8504,5.924848157892538,5.983125,0.0,0.0,-5.313903329309859,-7.851168752008307,-7.145291090620217,0.0,0.0,-114.008735004497,-132.01032574926316,-121.88069430736316,0.0,0.0,-1.5723327891238028,-4.851809861122759,-4.392749133794212,0.0,0.0
1500,456043,2008,25.0,0,0.0,0.0,90.64893740623772,81.10880626223093,51.76666666666667,82.43555555555555,0.0,2.41325890580315,2.3245890410958907,2.7566666666666664,2.258555555555555,0.0,54.5,54.5,54.5,54.5,0.0,5.840508174349796,5.995264187866928,7.603333333333333,5.899074074074074,0.0,-8.658683837113328,-2.224934464736357,2.3727479195162364,-5.962885699988735,0.0,-132.68081490312372,-118.86903555026464,-75.59660874109086,-120.7508636834991,0.0,-3.669329971004059,-1.37796682218668,5.710271442258737,-0.4413529509341096
1501,456043,2009,26.0,0,0.0,0.0,91.07540525087695,85.03337988826816,0.0,81.87774086378738,0.0,2.294834448513694,2.40159217877095,0.0,2.176810631229236,0.0,54.5,54.5,0.0,54.5,0.0,5.56464068270672,5.643840782122905,0.0,5.787308970099668,0.0,-9.624706144265382,-3.1319226614105653,0.0,-4.238085588321705,0.0,-133.2012360274378,-124.70781161395956,0.0,-120.02689404178749,0.0,-4.916225133672257,0.2275356594923984,0.0,0.5727502796055562
1502,456043,2010,27.0,0,0.0,0.0,90.5656462575645,83.87318007662836,0.0,81.00679933665008,0.0,1.8010286073394006,1.279300766283525,0.0,1.5343449419568822,0.0,54.5,54.5,0.0,54.5,0.0,5.800875789804926,6.041867816091954,0.0,5.992620232172471,0.0,-6.658498369167195,-6.110903685094564,0.0,-2.9564947129725176,0.0,-132.71050315090272,-122.77498388320538,0.0,-118.77092888165996,0.0,-2.8570832860293103,0.5173256380923368,0.0,-0.1423953307104341
1503,456043,2011,28.0,0,0.0,0.0,90.37790914318575,83.48082191780821,56.7,81.50803858520901,0.0,1.2448324707686411,0.9598356164383562,1.51,1.1279742765273313,0.0,54.5,54.5,54.5,54.5,0.0,5.783401610120759,5.837671232876712,7.49,5.8907717041800645,0.0,-5.599630382691865,-4.671255413774631,5.9386923509225165,-2.0975074211618434,0.0,-132.38387354393817,-122.23493090693832,-83.02672458913455,-119.49391739418104,0.0,-4.4953844124862,-2.7152963905116554,1.1366704647119477,0.1404534620617533
1504,456043,2012,29.0,0,0.0,0.0,89.4460018763757,83.52767857142857,71.42,80.64128440366972,0.0,1.8476952753821911,1.6623511904761905,2.186,1.7922477064220184,0.0,54.5,54.5,54.5,54.5,0.0,5.617869802379149,5.6745833333333335,6.888,5.7443577981651375,0.0,-7.410590591717174,-6.467811008051854,3.743961254477098,-3.4138632127046185,0.0,-130.9720194991139,-122.27922440513244,-104.6917051211947,-118.25276720869884,0.0,-3.5007515078887876,-1.814426651990244,-0.1658814153350201,1.406556321527729
1505,456043,2013,30.0,0,0.0,0.0,90.45950383509108,84.0574074074074,0.0,80.94754098360654,0.0,2.169632070949185,1.9477777777777776,0.0,2.108196721311476,0.0,54.5,54.5,0.0,54.5,0.0,5.713727828379675,6.024814814814816,0.0,5.865409836065574,0.0,-7.819368119689465,-6.3342068053494485,0.0,-3.6748992231664817,0.0,-132.41640597150806,-123.0409918069542,0.0,-118.7032485005892,0.0,-5.239909048297345,-2.977027450909143,0.0,0.7650386321958977
1506,456043,2014,31.0,0,0.0,0.0,91.7217391304348,85.1,0.0,81.68333333333334,0.0,1.2639130434782608,1.188,0.0,1.211666666666667,0.0,54.5,54.5,0.0,54.5,0.0,5.763913043478261,5.8,0.0,5.908333333333334,0.0,-5.094660105302749,-4.735678150580116,0.0,-0.996764551093604,0.0,-134.40611830016474,-124.6047902761102,0.0,-119.7968863855188,0.0,-3.910253708793905,-3.403598087283045,0.0,1.852410573033184
1507,456051,2011,24.0,1,1.0,79.5765625,93.49013137068692,85.48518518518519,74.12666666666668,86.41262626262626,-2.93390625,-2.9773053181386517,-2.893456790123457,-2.929333333333333,-2.931363636363636,54.5,54.5,54.5,54.5,54.5,6.23359375,5.969298037353592,6.142222222222222,7.024,6.067676767676768,4.933557482529745,10.448861831537808,7.997209761254589,5.340328768245217,8.006842629688672,-116.53283671035952,-136.66221503131663,-124.99409643600202,-108.34575896334496,-126.3552855737846,-0.0259578061227472,-4.450717771658097,-4.578906617183782,1.885416033453474,-3.4595966864220227
1508,456051,2012,25.0,1,1.0,78.75742574257426,93.1460168535992,86.05521235521235,69.375,85.31832797427653,-3.0687128712871288,-3.1513592665123733,-2.948108108108108,-2.6125,-3.13064308681672,54.5,54.5,54.5,54.5,54.5,6.092178217821782,5.810783929737108,6.0779150579150585,6.9675,5.90032154340836,4.667221133784544,10.232685271005323,8.35763652400899,13.76152755487705,7.99443539269425,-115.39340294776814,-136.2617469123382,-125.88546396095076,-100.80855046984986,-124.80978560287215,0.3372571120022554,-3.5497589200910173,-3.9160846395483615,4.849530491304286,-2.0464641842396096
1509,456051,2013,26.0,1,1.0,79.87391304347825,94.37915481832545,87.50882352941177,80.94285714285715,87.67058823529412,-2.893913043478261,-2.8486922064244338,-2.742058823529412,-2.753571428571429,-2.872588235294118,54.5,54.5,54.5,54.5,54.5,6.144782608695652,5.953904686677198,6.068676470588236,6.37,5.978588235294118,4.327754420002051,10.090720206664127,8.969482148629515,8.28309087241531,8.036326218841278,-117.0527981079051,-138.01028329449525,-127.95671553304638,-118.17166521341736,-128.3081809128895,1.2106860782176252,-4.460362272656659,-4.319232237151874,2.4924238676064734,-2.678121779940041
