,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
45,425386,"guthrie, jeremy",2017,282,FC,3,3,89.76666666666667,-2.0233333333333334,5.796666666666667,7.495085281627037,-130.33927640277236,-7.029980214353721,0.16429978977332635,26.548653846504397,-16.1161242572854,54.52333333333333,jeremy guthrie,38.0
46,425386,"guthrie, jeremy",2017,282,FF,28,28,91.92857142857143,-1.7957142857142858,5.930714285714286,6.830296238438644,-133.50799656212024,-6.2727704128703206,-10.652807901258885,28.871246422517903,-12.85213607728006,54.43607142857143,jeremy guthrie,38.0
47,425386,"guthrie, jeremy",2017,282,SI,1,1,90.6,-1.82,5.88,5.78668550194604,-131.63507753998,-7.66340515973398,-15.8617692498821,28.6742731525845,-14.7532478713017,54.29,jeremy guthrie,38.0
48,425386,"guthrie, jeremy",2017,282,SL,5,5,86.22,-2.1,5.766,5.984744210800382,-125.4089190584142,-3.6900606072489213,4.843366051961346,22.96196662251322,-23.21067994680022,54.758,jeremy guthrie,38.0
49,425794,"wainwright, adam",2017,11040,CH,88,88,81.36363636363636,-1.4888636363636365,6.217386363636364,4.282531629845948,-118.21962015569156,-3.6802476493611636,-11.567094779479238,21.0576438007211,-24.108813334381217,54.29545454545455,adam wainwright,35.0
50,425794,"wainwright, adam",2017,11040,CU,556,556,72.4613309352518,-1.2282194244604316,6.328255395683453,0.3540152780410233,-105.18698308609837,0.3647489321742954,9.325360202413359,20.76328555497806,-40.27452249967884,54.790539568345324,adam wainwright,35.0
51,425794,"wainwright, adam",2017,11040,EP,8,8,61.737500000000004,-1.3425000000000002,6.44875,0.5958263308749999,-89.433144645,3.667482469,7.0648585143750005,14.780917984999999,-37.96753309499999,55.2025,adam wainwright,35.0
52,425794,"wainwright, adam",2017,11040,FC,502,502,84.21115537848605,-1.3371513944223108,6.26788844621514,3.6790451929198915,-122.44036220615506,-3.8328761917773777,3.9203748214155447,21.30826199623063,-26.367031053170983,54.50695219123506,adam wainwright,35.0
53,425794,"wainwright, adam",2017,11040,FF,410,410,90.13463414634145,-1.2659512195121951,6.2290731707317075,3.8884070062275575,-130.95309457182046,-5.624985889269812,-5.290424339758957,25.82143421960661,-17.016022108229784,54.110878048780485,adam wainwright,35.0
54,425794,"wainwright, adam",2017,11040,PO,2,2,85.19999999999999,-1.395,6.23,6.4605339432737,-123.5758516891205,-1.58487567334765,-11.053844709167649,23.5315162753793,-19.71885497535785,54.39,adam wainwright,35.0
55,425794,"wainwright, adam",2017,11040,SI,570,570,89.71192982456141,-1.3901929824561403,6.0969999999999995,5.856712309330257,-130.2903158749146,-4.986545307503502,-14.172585204215496,25.863316496439555,-20.685415796357283,54.140719298245614,adam wainwright,35.0
56,425844,"greinke, zack",2017,17189,CH,506,506,87.09308300395257,-1.343893280632411,6.292806324110671,4.249272854545855,-126.52310624649743,-6.296833895167069,-12.409598953487755,23.0573709798464,-25.672502992371864,54.57494071146245,zack greinke,33.0
57,425844,"greinke, zack",2017,17189,CU,406,406,74.25788177339902,-1.0240147783251232,6.388103448275863,0.4531732279732657,-107.85283854851791,-0.605519210932977,7.307056972281782,19.841476052563475,-39.52329082910175,55.14330049261084,zack greinke,33.0
58,425844,"greinke, zack",2017,17189,EP,21,21,65.57619047619048,-0.8276190476190477,6.268571428571428,1.099237267612891,-95.10177216695801,1.8061641793757208,6.315173578507356,16.193167741367397,-38.093702667336395,54.99809523809524,zack greinke,33.0
59,425844,"greinke, zack",2017,17189,FF,1228,1228,90.76555374592834,-1.0502198697068406,6.418534201954397,3.6047531955627172,-131.7377665525913,-7.221604866286479,-2.7569991789664074,25.821014646035753,-13.902894153016558,54.59023615635179,zack greinke,33.0
60,425844,"greinke, zack",2017,17189,SI,284,284,90.68556338028169,-1.3032746478873238,6.2822183098591555,4.396008650715255,-131.5923029585362,-6.994397591872795,-12.48956414360081,26.325642295499346,-17.048744709145,54.58320422535212,zack greinke,33.0
61,425844,"greinke, zack",2017,17189,SL,710,710,83.95211267605634,-1.010281690140845,6.431549295774647,2.9360352639967844,-121.90219511093754,-5.6353159704003035,4.448498237861027,22.299741561718562,-28.75145978203499,55.068295774647886,zack greinke,33.0
62,429719,"jackson, edwin",2017,6427,CH,82,82,87.46707317073171,-2.0460975609756096,6.0059756097560975,7.182174278717732,-126.86374129848397,-6.495743617869787,-16.518303424937162,25.280447153585712,-18.505541291931,54.034390243902436,edwin jackson,33.0
63,429719,"jackson, edwin",2017,6427,CH,82,82,87.46707317073171,-2.0460975609756096,6.0059756097560975,7.182174278717732,-126.86374129848397,-6.495743617869787,-16.518303424937162,25.280447153585712,-18.505541291931,54.034390243902436,edwin jackson,33.0
64,429719,"jackson, edwin",2017,6427,CU,102,102,78.89607843137254,-1.7980392156862746,6.200098039215686,2.7968103158700175,-114.62251721710955,-1.5760734848258169,2.3937667781050944,21.143747536479133,-35.11120609640962,54.68411764705882,edwin jackson,33.0
65,429719,"jackson, edwin",2017,6427,CU,102,102,78.89607843137254,-1.7980392156862746,6.200098039215686,2.7968103158700175,-114.62251721710955,-1.5760734848258169,2.3937667781050944,21.143747536479133,-35.11120609640962,54.68411764705882,edwin jackson,33.0
66,429719,"jackson, edwin",2017,6427,FF,493,493,93.0815415821501,-1.9301217038539553,6.105537525354969,5.537512994738749,-135.12907546371446,-6.0779840711412065,-5.560631992505792,28.102260856789705,-14.576990604799223,54.151906693711965,edwin jackson,33.0
67,429719,"jackson, edwin",2017,6427,FF,493,493,93.0815415821501,-1.9301217038539553,6.105537525354969,5.537512994738749,-135.12907546371446,-6.0779840711412065,-5.560631992505792,28.102260856789705,-14.576990604799223,54.151906693711965,edwin jackson,33.0
68,429719,"jackson, edwin",2017,6427,SI,294,294,93.15306122448979,-1.9285374149659864,6.021020408163266,6.163852430393568,-135.194448224981,-5.9335822475395075,-13.88500532002819,28.602183882461617,-17.046657938946353,54.21901360544217,edwin jackson,33.0
69,429719,"jackson, edwin",2017,6427,SI,294,294,93.15306122448979,-1.9285374149659864,6.021020408163266,6.163852430393568,-135.194448224981,-5.9335822475395075,-13.88500532002819,28.602183882461617,-17.046657938946353,54.21901360544217,edwin jackson,33.0
70,429719,"jackson, edwin",2017,6427,SL,331,331,86.92598187311178,-1.9126586102719034,6.001722054380664,5.307965586986717,-126.24084417260036,-4.311645392591091,-0.9558160068445236,25.231075449225226,-27.198873607860804,54.23981873111783,edwin jackson,33.0
71,429719,"jackson, edwin",2017,6427,SL,331,331,86.92598187311178,-1.9126586102719034,6.001722054380664,5.307965586986717,-126.24084417260036,-4.311645392591091,-0.9558160068445236,25.231075449225226,-27.198873607860804,54.23981873111783,edwin jackson,33.0
72,429722,"santana, ervin",2017,12856,CH,329,329,85.8,-1.1218541033434652,6.401063829787235,3.945378294184469,-124.51180416936822,-7.126982648009984,-10.324068912074614,24.004448411825546,-17.031454419718767,54.38373860182371,ervin santana,34.0
