,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
277,430912,"cain, matt",2014,7585,IN,5,5,80.5,-1.796,6.732000000000001,12.972243728927106,-117.35695083039813,1.4512507441227194,-8.6318,21.1906,-18.8292,54.5,matt cain,29.0
278,430912,"cain, matt",2014,7585,PO,2,2,90.4,-2.645,5.975,8.108156778634074,-132.11778970691088,-3.0471639279710883,-11.518999999999998,26.8385,-20.753,54.5,matt cain,29.0
279,430912,"cain, matt",2014,7585,SI,186,186,91.81075268817204,-2.5556989247311828,5.884408602150538,8.450861944206682,-134.36118985356035,-3.8841397091343355,-15.336709677419353,27.609709677419353,-24.055462365591396,54.5,matt cain,29.0
280,430912,"cain, matt",2014,7585,SL,280,280,86.81071428571428,-2.416857142857143,5.954857142857143,5.819282256640832,-127.02102945183516,-2.7514584081190754,3.2581642857142854,22.650678571428575,-28.880428571428574,54.5,matt cain,29.0
281,430935,"hamels, cole",2014,14391,CH,710,710,84.83338028169015,2.5430845070422534,6.4180422535211274,-7.7924140660793375,-124.09153719145715,-5.236053370179949,12.866149295774647,25.727264788732395,-22.246919718309858,54.5,cole hamels,30.0
282,430935,"hamels, cole",2014,14391,CU,297,297,78.82154882154882,2.703771043771044,6.32949494949495,-5.773691678873777,-115.53067684220495,0.034492254980892305,-5.340531986531986,24.091952861952862,-39.818494949494955,54.5,cole hamels,30.0
283,430935,"hamels, cole",2014,14391,FC,415,415,89.224578313253,2.5807710843373495,6.414481927710844,-7.537065528001436,-130.5157259473551,-5.025163604532716,0.5705036144578314,26.104197590361448,-21.4325421686747,54.5,cole hamels,30.0
284,430935,"hamels, cole",2014,14391,FF,1564,1564,92.72141943734015,2.419245524296675,6.512365728900256,-8.135013902357139,-135.62437011358497,-7.028575469529066,10.983668158567774,30.686202685421993,-13.392026214833761,54.5,cole hamels,30.0
285,430935,"hamels, cole",2014,14391,IN,7,7,62.871428571428574,2.84,8.005714285714285,1.3438504991924005,-92.21039230637268,1.4315455136718669,2.6654285714285715,13.997,-20.14557142857143,54.5,cole hamels,30.0
286,430935,"hamels, cole",2014,14391,SI,141,141,93.22198581560284,2.462340425531915,6.307375886524823,-9.281066098464471,-136.3542824638269,-4.812534068933043,19.748212765957447,29.747248226950354,-20.285156028368796,54.5,cole hamels,30.0
287,431148,"kazmir, scott",2014,16568,CH,586,586,77.6080204778157,1.239726962457338,6.015955631399318,-5.045700157631544,-113.68822485757178,-1.7076642805728484,11.437211604095562,20.080075085324232,-27.06167576791809,54.5,scott kazmir,30.0
288,431148,"kazmir, scott",2014,16568,CU,184,184,76.5608695652174,1.281413043478261,6.111413043478261,-3.30794423211406,-112.21078720494508,1.168123425283657,0.3608586956521739,18.671891304347824,-35.660043478260874,54.5,scott kazmir,30.0
289,431148,"kazmir, scott",2014,16568,FC,229,229,87.16506550218341,1.3251965065502183,6.05117903930131,-5.424274968269176,-127.57513852071253,-4.093766918536404,3.490471615720524,23.98917903930131,-21.935716157205242,54.5,scott kazmir,30.0
290,431148,"kazmir, scott",2014,16568,FF,67,67,92.80597014925372,1.2832835820895523,6.134776119402986,-5.724480358963171,-135.91749251079224,-6.506141994021312,7.374507462686567,31.176746268656718,-11.471044776119403,54.5,scott kazmir,30.0
291,431148,"kazmir, scott",2014,16568,IN,4,4,78.675,2.5275,6.53,1.3414756093171671,-115.43227589728963,1.8717488485014906,9.291500000000001,23.19475,-18.4535,54.5,scott kazmir,30.0
292,431148,"kazmir, scott",2014,16568,SI,1533,1533,91.57762557077625,1.2813307240704501,6.076660143509459,-6.1524619568946814,-134.06591252990566,-5.86002104385832,14.309949771689496,28.23666536203522,-15.30306327462492,54.5,scott kazmir,30.0
293,431148,"kazmir, scott",2014,16568,SL,379,379,82.4179419525066,1.3173878627968338,6.000369393139842,-5.0015269947210195,-120.61558713343199,-2.8266626863464266,2.0936094986807388,21.74527704485488,-29.1289709762533,54.5,scott kazmir,30.0
294,431162,"stauffer, tim",2014,5206,CH,178,178,81.05561797752809,-1.5758988764044943,6.292921348314606,4.564978555146118,-118.62445327602738,-3.887402495298386,-6.217544943820225,21.88280337078652,-26.280382022471912,54.5,tim stauffer,32.0
295,431162,"stauffer, tim",2014,5206,CU,85,85,74.16705882352942,-1.5895294117647056,6.265294117647058,1.097939248127263,-108.84982406702443,1.5044165827799774,9.337529411764706,20.70761176470588,-41.27851764705882,54.5,tim stauffer,32.0
296,431162,"stauffer, tim",2014,5206,FF,300,300,91.70733333333334,-1.4706000000000001,6.2799000000000005,6.097268810312332,-134.24745076224957,-5.268440816965882,-7.43655,27.080743333333334,-18.00761,54.5,tim stauffer,32.0
297,431162,"stauffer, tim",2014,5206,IN,13,13,80.89230769230768,-2.086923076923077,6.356153846153846,2.481372790696467,-118.48214278095665,1.5374871602899742,-6.534461538461539,23.709461538461536,-21.323692307692305,54.5,tim stauffer,32.0
298,431162,"stauffer, tim",2014,5206,PO,2,2,87.69999999999999,-1.79,6.445,13.505826359242288,-127.97786032667847,-0.7807151667946064,-13.565000000000001,26.775,-18.411,54.5,tim stauffer,32.0
299,431162,"stauffer, tim",2014,5206,SI,276,276,90.575,-1.6390942028985507,6.249384057971014,6.785978054370683,-132.60256479822183,-4.754337774199584,-14.164597826086958,27.617652173913044,-22.874971014492754,54.5,tim stauffer,32.0
300,431162,"stauffer, tim",2014,5206,SL,228,228,85.77324561403509,-1.6882894736842105,6.2123684210526315,4.154653096450217,-125.55529068887463,-3.4156364946079196,2.263561403508772,22.746030701754385,-26.79669298245614,54.5,tim stauffer,32.0
301,432934,"young, chris",2014,9720,CH,152,152,78.86315789473683,-0.9063157894736842,6.50796052631579,2.641136880282349,-115.57552980125128,-3.7209728991489723,-5.754638157894737,22.220736842105264,-21.672598684210527,54.5,chris young,35.0
302,432934,"young, chris",2014,9720,CU,23,23,69.92173913043479,-0.838695652173913,6.568695652173914,0.5151606779533279,-102.50339492587035,3.0894464571774387,2.202478260869565,18.28091304347826,-40.55534782608696,54.5,chris young,35.0
303,432934,"young, chris",2014,9720,FF,1797,1797,85.80567612687813,-0.9052365052865888,6.431869782971619,2.142817908182663,-125.78284440682884,-4.483940855512913,-2.998665553700612,27.03172676683361,-15.892927100723428,54.5,chris young,35.0
304,432934,"young, chris",2014,9720,IN,5,5,62.54,-1.224,7.848000000000001,5.817219120470666,-91.29592905761065,3.5280418881616313,-2.7128,13.7972,-23.627000000000002,54.5,chris young,35.0
305,432934,"young, chris",2014,9720,PO,6,6,80.25,-1.2766666666666666,6.603333333333334,1.970344713950962,-117.65610992526585,0.544708990200012,-3.7874999999999996,24.370166666666666,-18.748166666666666,54.5,chris young,35.0
306,432934,"young, chris",2014,9720,SL,733,733,78.49413369713506,-0.8892223738062756,6.412455661664393,1.1738630777075223,-115.04271003082927,-1.4720092550386397,4.45231241473397,20.170354706684854,-29.676945429740794,54.5,chris young,35.0
307,433579,"danks, john",2014,16695,CH,930,930,80.4325806451613,0.4743118279569893,6.629677419354839,-3.1209684276614484,-117.80635648209937,-4.440319621513403,10.651563440860215,22.964791397849464,-23.365610752688173,54.5,john danks,29.0
308,433579,"danks, john",2014,16695,CU,297,297,74.1040404040404,0.46474747474747474,6.682626262626263,-0.32026011399644816,-108.70601721413269,0.11793015249225508,-3.2384343434343434,19.48615824915825,-33.938228956228954,54.5,john danks,29.0
309,433579,"danks, john",2014,16695,FC,619,619,84.83182552504039,0.6979967689822294,6.630613893376414,-1.5333166310756556,-124.22984579502962,-4.474487928170757,-1.1825638126009694,23.36024071082391,-22.316820678513732,54.5,john danks,29.0
310,433579,"danks, john",2014,16695,FF,1112,1112,89.07059352517986,0.6457464028776979,6.57330035971223,-3.8429589779030406,-130.48649960283421,-6.5062453270526195,8.872464028776978,28.919226618705036,-14.185364208633093,54.5,john danks,29.0
311,433579,"danks, john",2014,16695,IN,4,4,69.475,1.3275000000000001,6.7475000000000005,3.892764638797367,-101.6939410932024,3.2977800290359953,3.28025,14.3985,-22.209,54.5,john danks,29.0
312,433579,"danks, john",2014,16695,PO,3,3,77.06666666666666,1.9333333333333333,6.59,2.041661980545872,-112.98609940141803,2.978673555146715,4.797,21.172666666666668,-20.535666666666668,54.5,john danks,29.0
313,433579,"danks, john",2014,16695,SI,331,331,89.54833836858006,0.5154380664652568,6.513051359516616,-3.9054930623564568,-131.21644798861743,-5.300483873287311,14.37441087613293,28.351296072507555,-19.735577039274922,54.5,john danks,29.0
314,433584,"hernandez, roberto",2014,11717,CH,647,647,83.93431221020093,-1.3021174652241114,5.855625965996909,5.376966314590116,-122.9132153256653,-2.5907295760732163,-13.560330757341577,23.729942812983,-29.313816074188562,54.5,roberto hernandez,33.0
315,433584,"hernandez, roberto",2014,11717,FF,258,258,90.78294573643412,-0.8484108527131783,6.167635658914729,4.051288344036715,-132.98790120463323,-5.16933068899391,-9.92265503875969,27.599368217054263,-17.25680620155039,54.5,roberto hernandez,33.0
316,433584,"hernandez, roberto",2014,11717,IN,22,22,71.33181818181818,-1.170909090909091,7.069545454545454,3.84569232300218,-104.22364479472274,0.8162105294493973,-6.165318181818182,18.235272727272726,-22.10181818181818,54.5,roberto hernandez,33.0
317,433584,"hernandez, roberto",2014,11717,PO,1,1,85.4,-0.78,6.29,7.5240031288731055,-125.212735873792,0.4742138106167832,-12.606,29.859,-16.075,54.5,roberto hernandez,33.0
318,433584,"hernandez, roberto",2014,11717,SI,1482,1482,90.89568151147098,-0.946808367071525,6.142894736842106,4.508111552098343,-133.18756072363973,-4.942721406047542,-16.12281713900135,28.721609986504724,-21.63008906882591,54.5,roberto hernandez,33.0
319,433584,"hernandez, roberto",2014,11717,SL,323,323,84.41950464396285,-1.2944272445820435,5.94984520123839,3.218223258183969,-123.66034216817307,-2.7324768073977737,0.6143343653250773,23.592724458204334,-27.616092879256964,54.5,roberto hernandez,33.0
320,433585,"francis, jeff",2014,1256,CH,38,38,80.62631578947368,3.0339473684210527,5.775526315789474,-8.292348671812965,-117.87345982950953,-2.6691475022982276,11.01586842105263,21.817289473684212,-25.98421052631579,54.5,jeff francis,33.0
321,433585,"francis, jeff",2014,1256,CH,38,38,80.62631578947368,3.0339473684210527,5.775526315789474,-8.292348671812965,-117.87345982950953,-2.6691475022982276,11.01586842105263,21.817289473684212,-25.98421052631579,54.5,jeff francis,33.0
322,433585,"francis, jeff",2014,1256,CU,64,64,70.8609375,3.06734375,5.9232812500000005,-4.47623016278614,-103.86347277009966,1.4937840208163775,-6.896921875,18.536765624999997,-35.637671875,54.5,jeff francis,33.0
323,433585,"francis, jeff",2014,1256,CU,64,64,70.8609375,3.06734375,5.9232812500000005,-4.47623016278614,-103.86347277009966,1.4937840208163775,-6.896921875,18.536765624999997,-35.637671875,54.5,jeff francis,33.0
324,433585,"francis, jeff",2014,1256,FF,3,3,89.60000000000001,3.323333333333333,5.530000000000001,-7.5591740880878335,-131.32649906295197,-1.3787917253836124,6.835666666666666,30.111,-17.04733333333333,54.5,jeff francis,33.0
325,433585,"francis, jeff",2014,1256,FF,3,3,89.60000000000001,3.323333333333333,5.530000000000001,-7.5591740880878335,-131.32649906295197,-1.3787917253836124,6.835666666666666,30.111,-17.04733333333333,54.5,jeff francis,33.0
326,433585,"francis, jeff",2014,1256,IN,4,4,69.775,3.0625,6.41,-13.49577697513971,-101.45382910428162,4.203567404223851,4.9785,17.17375,-23.09175,54.5,jeff francis,33.0
327,433585,"francis, jeff",2014,1256,IN,4,4,69.775,3.0625,6.41,-13.49577697513971,-101.45382910428162,4.203567404223851,4.9785,17.17375,-23.09175,54.5,jeff francis,33.0
328,433585,"francis, jeff",2014,1256,SI,151,151,87.82582781456954,3.123509933774834,5.585761589403973,-10.166025048211289,-128.38581931413685,-3.5568461137108334,15.129662251655631,25.89722516556291,-20.1711059602649,54.5,jeff francis,33.0
329,433585,"francis, jeff",2014,1256,SI,151,151,87.82582781456954,3.123509933774834,5.585761589403973,-10.166025048211289,-128.38581931413685,-3.5568461137108334,15.129662251655631,25.89722516556291,-20.1711059602649,54.5,jeff francis,33.0
330,433585,"francis, jeff",2014,1256,SL,52,52,80.44423076923077,3.068653846153846,5.636923076923077,-8.140893585401376,-117.63359824581445,-1.4093858703837028,1.2691346153846153,22.015519230769232,-31.075557692307694,54.5,jeff francis,33.0
331,433585,"francis, jeff",2014,1256,SL,52,52,80.44423076923077,3.068653846153846,5.636923076923077,-8.140893585401376,-117.63359824581445,-1.4093858703837028,1.2691346153846153,22.015519230769232,-31.075557692307694,54.5,jeff francis,33.0
332,433587,"hernandez, felix",2014,17832,CH,1143,1143,89.8344706911636,-2.1718897637795274,6.067637795275591,6.650136964129448,-131.53163530378853,-3.8209242006875015,-11.143545931758531,27.187063867016626,-31.825559930008748,54.5,felix hernandez,28.0
333,433587,"hernandez, felix",2014,17832,CU,567,567,80.78324514991182,-2.2094708994708996,6.088306878306879,2.163270655700292,-118.5365474484719,1.9980576095657263,9.824878306878308,25.802925925925926,-45.55264902998236,54.5,felix hernandez,28.0
334,433587,"hernandez, felix",2014,17832,FF,501,501,93.2125748502994,-2.124890219560878,6.149840319361278,5.482867777169761,-136.48626463663823,-5.540523161126882,-5.269015968063872,30.25347904191617,-18.57405988023952,54.5,felix hernandez,28.0
335,433587,"hernandez, felix",2014,17832,IN,4,4,68.025,-2.85,6.605,-3.361634637052901,-99.64912046359706,3.481151719449563,0.28500000000000003,15.56125,-25.38225,54.5,felix hernandez,28.0
336,433587,"hernandez, felix",2014,17832,PO,5,5,88.62,-1.972,6.318,3.6466202165608967,-129.9314652628794,0.18538764102150468,-4.3244,26.3034,-21.7892,54.5,felix hernandez,28.0
337,433587,"hernandez, felix",2014,17832,SI,998,998,92.9680360721443,-2.1895290581162326,6.070060120240481,7.234832655634892,-136.15363782008765,-4.593228595317066,-14.078145290581162,31.303568136272546,-25.335688376753506,54.5,felix hernandez,28.0
338,433587,"hernandez, felix",2014,17832,SL,282,282,85.02872340425532,-2.2551063829787235,6.054574468085106,5.476812141069333,-124.56229659403535,-0.9084977794055616,3.338141843971631,25.17014539007092,-38.62156737588652,54.5,felix hernandez,28.0
339,433589,"petit, yusmeiro",2014,8418,CH,184,184,82.72391304347825,-0.9777717391304348,5.775978260869565,2.532101378282023,-121.190972967201,-3.0593855027211023,-4.777641304347826,22.79715760869565,-19.61036956521739,54.5,yusmeiro petit,29.0
340,433589,"petit, yusmeiro",2014,8418,CU,404,404,77.46386138613862,-0.7670049504950495,5.818564356435643,0.0857456605111763,-113.64507795810259,-0.9213831538926937,9.38399504950495,20.8924900990099,-30.56313613861386,54.5,yusmeiro petit,29.0
341,433589,"petit, yusmeiro",2014,8418,FC,103,103,89.29417475728155,-0.7929126213592234,5.651359223300971,1.2120212291595416,-130.89389794997112,-3.939205680631162,0.9925048543689321,26.62533980582524,-16.40490291262136,54.5,yusmeiro petit,29.0
342,433589,"petit, yusmeiro",2014,8418,FF,732,732,89.38524590163935,-0.8756284153005465,5.695573770491803,3.016983489318559,-130.99967672104734,-4.615803366974052,-3.9557254098360652,27.445284153005463,-14.957845628415301,54.5,yusmeiro petit,29.0
343,433589,"petit, yusmeiro",2014,8418,IN,18,18,75.00555555555555,-1.4466666666666665,6.178333333333334,-3.95586371603285,-109.97165963136227,1.3652696626807108,-2.279388888888889,19.768888888888892,-21.724,54.5,yusmeiro petit,29.0
344,433589,"petit, yusmeiro",2014,8418,PO,1,1,84.7,-0.68,5.85,9.238800276029028,-123.93660508905349,1.1305995407573313,-5.18,25.944,-17.466,54.5,yusmeiro petit,29.0
345,433589,"petit, yusmeiro",2014,8418,SL,247,247,84.76113360323886,-0.8993927125506073,5.72246963562753,2.454589263655317,-124.17806470586535,-2.498924416091716,2.8175384615384615,23.125145748987855,-22.139113360323886,54.5,yusmeiro petit,29.0
346,434378,"verlander, justin",2014,14531,CH,448,448,83.96540178571429,-2.1798214285714286,6.531160714285714,6.795791643296705,-122.85801555538829,-4.416233897116305,-14.289419642857142,24.390542410714286,-24.040810267857143,54.5,justin verlander,31.0
347,434378,"verlander, justin",2014,14531,CU,533,533,79.5170731707317,-1.955722326454034,6.635253283302064,2.4450610758201203,-116.56790632543448,-0.3174079891653429,6.301848030018762,21.758253283302064,-40.82579174484053,54.5,justin verlander,31.0
348,434378,"verlander, justin",2014,14531,FF,1845,1845,92.82959349593496,-1.9176151761517615,6.715073170731707,6.830010225517068,-135.82040902074706,-6.963755413533023,-12.571463956639565,29.91971111111111,-13.563166937669376,54.5,justin verlander,31.0
349,434378,"verlander, justin",2014,14531,IN,4,4,76.525,-2.565,6.7875,1.5939425417453057,-112.19502351880696,1.381763716702138,-6.15425,18.76225,-24.08,54.5,justin verlander,31.0
350,434378,"verlander, justin",2014,14531,PO,1,1,85.5,-2.1,6.82,10.53862051805876,-125.0381029966466,0.062615009253415,-12.834,25.941,-14.301,54.5,justin verlander,31.0
351,434378,"verlander, justin",2014,14531,SI,61,61,94.44098360655737,-1.7988524590163932,6.523606557377049,7.8688997542620065,-138.27225183481863,-4.32826267939936,-15.220950819672133,33.07824590163934,-23.077737704918032,54.5,justin verlander,31.0
352,434378,"verlander, justin",2014,14531,SL,517,517,86.0816247582205,-1.923907156673114,6.674274661508704,5.007415429290379,-125.95439114008533,-4.719019938951709,2.7049497098646036,23.465736943907157,-26.716955512572536,54.5,justin verlander,31.0
353,434538,"liriano, francisco",2014,10703,CH,687,687,86.18282387190683,0.3987336244541485,5.980291120815139,-2.88755671769469,-126.30934392696398,-3.941511307158086,15.231072780203784,26.167164483260553,-24.250312954876275,54.5,francisco liriano,30.0
354,434538,"liriano, francisco",2014,10703,CU,1,1,70.7,1.17,6.29,-3.575320430567604,-103.6148979828673,1.5593363417508088,-0.727,15.901,-37.345,54.5,francisco liriano,30.0
355,434538,"liriano, francisco",2014,10703,FF,116,116,93.20431034482759,0.6981034482758621,5.901293103448276,-3.9135849840674597,-136.54036148869162,-5.829209357960951,11.809413793103449,30.79369827586207,-15.010379310344828,54.5,francisco liriano,30.0
356,434538,"liriano, francisco",2014,10703,IN,9,9,79.30000000000001,1.5722222222222222,6.095555555555555,1.1020055020449442,-116.13435538615431,3.5343189918765745,10.361777777777778,21.915000000000003,-22.82922222222222,54.5,francisco liriano,30.0
357,434538,"liriano, francisco",2014,10703,SI,1031,1031,93.1882638215325,0.7930455868089233,5.819970902036857,-5.253630851775423,-136.527499625454,-4.633119781570912,17.22098545101843,30.900317167798253,-19.698142580019397,54.5,francisco liriano,30.0
358,434538,"liriano, francisco",2014,10703,SL,842,842,85.88052256532066,0.7141923990498813,6.034429928741092,-2.1677492735228183,-125.78426228456416,-3.459436467067435,0.21546555819477436,24.148742280285038,-28.18714489311164,54.5,francisco liriano,30.0
359,434578,"saunders, joe",2014,3996,CH,117,117,81.73076923076923,1.7011965811965812,6.141196581196581,-5.4703022595502295,-119.63590514039389,-3.9258412744930373,13.611974358974358,22.807632478632478,-23.083017094017094,54.5,joe saunders,33.0
360,434578,"saunders, joe",2014,3996,CH,117,117,81.73076923076923,1.7011965811965812,6.141196581196581,-5.4703022595502295,-119.63590514039389,-3.9258412744930373,13.611974358974358,22.807632478632478,-23.083017094017094,54.5,joe saunders,33.0
361,434578,"saunders, joe",2014,3996,CU,78,78,75.18589743589743,1.7983333333333336,6.200256410256411,-2.8385416344932404,-110.21885558829611,-0.2790277626778121,-3.261820512820513,18.995846153846152,-36.4644358974359,54.5,joe saunders,33.0
362,434578,"saunders, joe",2014,3996,CU,78,78,75.18589743589743,1.7983333333333336,6.200256410256411,-2.8385416344932404,-110.21885558829611,-0.2790277626778121,-3.261820512820513,18.995846153846152,-36.4644358974359,54.5,joe saunders,33.0
363,434578,"saunders, joe",2014,3996,FF,500,500,91.1138,1.53236,6.18994,-7.068674325140831,-133.35819894003222,-5.631028635917145,16.31512,27.820324,-16.418308,54.5,joe saunders,33.0
364,434578,"saunders, joe",2014,3996,FF,500,500,91.1138,1.53236,6.18994,-7.068674325140831,-133.35819894003222,-5.631028635917145,16.31512,27.820324,-16.418308,54.5,joe saunders,33.0
365,434578,"saunders, joe",2014,3996,IN,4,4,72.65,2.0475,6.515,1.701779209700989,-106.71618257997886,0.5836931918039683,9.17725,20.93625,-20.271,54.5,joe saunders,33.0
366,434578,"saunders, joe",2014,3996,IN,4,4,72.65,2.0475,6.515,1.701779209700989,-106.71618257997886,0.5836931918039683,9.17725,20.93625,-20.271,54.5,joe saunders,33.0
367,434578,"saunders, joe",2014,3996,SI,61,61,91.46065573770491,1.548360655737705,5.83016393442623,-7.110153113607891,-134.0444459670477,-2.884268986814128,17.82629508196721,30.84788524590164,-28.731475409836065,54.5,joe saunders,33.0
368,434578,"saunders, joe",2014,3996,SI,61,61,91.46065573770491,1.548360655737705,5.83016393442623,-7.110153113607891,-134.0444459670477,-2.884268986814128,17.82629508196721,30.84788524590164,-28.731475409836065,54.5,joe saunders,33.0
369,434578,"saunders, joe",2014,3996,SL,139,139,82.74028776978417,1.9041007194244606,6.06021582733813,-5.454923158081442,-121.09004831743486,-2.3949217684395996,-0.0728561151079137,22.341316546762588,-30.26292805755396,54.5,joe saunders,33.0
370,434578,"saunders, joe",2014,3996,SL,139,139,82.74028776978417,1.9041007194244606,6.06021582733813,-5.454923158081442,-121.09004831743486,-2.3949217684395996,-0.0728561151079137,22.341316546762588,-30.26292805755396,54.5,joe saunders,33.0
371,434622,"jimenez, ubaldo",2014,12419,CU,79,79,76.0253164556962,-0.8544303797468354,6.73759493670886,-0.25032563477070197,-111.57740184853022,0.07037372429321719,9.48326582278481,21.11960759493671,-37.184025316455696,54.5,ubaldo jimenez,30.0
372,434622,"jimenez, ubaldo",2014,12419,FC,7,7,91.51428571428572,-0.7957142857142857,6.38,2.607736803046634,-134.09684715422378,-6.185614270567257,1.5715714285714284,30.240142857142853,-15.328999999999999,54.5,ubaldo jimenez,30.0
373,434622,"jimenez, ubaldo",2014,12419,FF,859,859,91.34190919674039,-0.8908614668218859,6.425518044237486,3.6668635219253085,-133.78848414409194,-6.537437903704004,-8.103944121071013,28.877002328288707,-14.333963911525029,54.5,ubaldo jimenez,30.0
374,434622,"jimenez, ubaldo",2014,12419,FS,382,382,83.77015706806283,-0.7952356020942409,6.6434293193717275,2.742216355871673,-122.62893208025126,-5.573162677616651,-8.155240837696335,23.764887434554975,-24.27602094240838,54.5,ubaldo jimenez,30.0
375,434622,"jimenez, ubaldo",2014,12419,PO,4,4,86.825,-1.1,6.6225,-1.1757645170656297,-127.29932009829521,-1.1642894516645965,-7.339499999999999,23.76,-18.59025,54.5,ubaldo jimenez,30.0
376,434622,"jimenez, ubaldo",2014,12419,SI,489,489,90.67014314928424,-1.0591002044989775,6.387423312883435,4.715979068329144,-132.8029474968465,-5.584575946939728,-13.632824130879346,28.04439263803681,-18.26291411042945,54.5,ubaldo jimenez,30.0
377,434622,"jimenez, ubaldo",2014,12419,SL,486,486,83.13847736625515,-1.065514403292181,6.517489711934156,0.7226954480479361,-121.7568382387762,-3.386441412382802,8.07759670781893,22.196393004115226,-28.123216049382716,54.5,ubaldo jimenez,30.0
378,434628,"hammel, jason",2014,13511,CH,102,102,85.87549019607843,-1.851078431372549,6.42107843137255,5.804999844137626,-125.69638318863214,-4.7219948026502845,-12.160078431372549,25.173970588235292,-24.118960784313725,54.5,jason hammel,31.0
379,434628,"hammel, jason",2014,13511,CU,160,160,76.62125,-1.9125625,6.563187500000001,1.9534993684021322,-112.452225111956,1.3496351354086051,7.663868750000001,21.80635625,-41.78544375,54.5,jason hammel,31.0
380,434628,"hammel, jason",2014,13511,FF,1163,1163,92.96113499570077,-1.794780739466896,6.5608856405846945,6.23436619346269,-136.03738864872147,-6.69090198484351,-9.11334479793637,29.444912295786757,-14.341887360275152,54.5,jason hammel,31.0
381,434628,"hammel, jason",2014,13511,IN,7,7,77.45714285714287,-1.842857142857143,7.069999999999999,12.81495146780134,-112.98449730675527,1.4196868527988482,-9.065,21.386285714285716,-20.812142857142856,54.5,jason hammel,31.0
382,434628,"hammel, jason",2014,13511,PO,2,2,89.65,-1.835,6.545,3.201790510751044,-131.37452789362408,-3.2971971656564083,-8.3725,28.127499999999998,-15.702,54.5,jason hammel,31.0
383,434628,"hammel, jason",2014,13511,SI,512,512,92.871484375,-1.8958398437500001,6.5251171875,6.57652750244686,-135.91459035459937,-6.057389418712215,-15.66380859375,28.93269921875,-18.379388671875,54.5,jason hammel,31.0
384,434628,"hammel, jason",2014,13511,SL,895,895,83.22905027932961,-1.9291396648044692,6.602055865921788,4.019353003563444,-121.84322529648081,-2.13244779817341,4.637601117318436,22.067498324022345,-36.318181005586595,54.5,jason hammel,31.0
385,434643,"rodriguez, wandy",2014,1927,CH,65,65,83.47076923076924,1.32,5.518461538461538,-5.0049523855556215,-122.27969568470405,-2.552666284591159,12.808261538461538,24.108153846153847,-22.321461538461538,54.5,wandy rodriguez,35.0
386,434643,"rodriguez, wandy",2014,1927,CU,146,146,74.79452054794521,1.4380136986301368,5.548013698630137,-2.032952367529944,-109.766626957044,3.4459588277828637,-5.594465753424657,21.131,-42.73458904109589,54.5,wandy rodriguez,35.0
387,434643,"rodriguez, wandy",2014,1927,FF,97,97,89.26804123711341,1.0970103092783505,5.637422680412372,-5.382675797051115,-130.80571962067626,-3.9103422661733163,8.541257731958762,28.088422680412368,-12.698536082474227,54.5,wandy rodriguez,35.0
388,434643,"rodriguez, wandy",2014,1927,IN,4,4,69.875,2.17,6.4275,4.331757148433765,-102.45382915128788,1.1287967265728553,2.30275,18.731749999999998,-20.453,54.5,wandy rodriguez,35.0
389,434643,"rodriguez, wandy",2014,1927,SI,145,145,88.77586206896552,1.3395172413793102,5.515931034482758,-5.91235325395877,-130.09548034905092,-3.016022147649896,14.558724137931033,27.65375172413793,-17.283365517241382,54.5,wandy rodriguez,35.0
390,434671,"sanchez, anibal",2014,14532,CH,78,78,74.70897435897436,-0.3038461538461538,5.9924358974358976,1.6310055644722747,-109.5536364570017,-1.89163253908025,-4.014692307692308,19.26178205128205,-24.00829487179487,54.5,anibal sanchez,30.0
391,434671,"sanchez, anibal",2014,14532,CU,166,166,79.42590361445784,-0.17012048192771084,6.131867469879518,-0.7817945484519889,-116.4066096641535,0.5291765548943472,3.963789156626506,19.788753012048193,-36.792367469879515,54.5,anibal sanchez,30.0
392,434671,"sanchez, anibal",2014,14532,FC,110,110,92.62545454545455,-0.015454545454545447,6.265454545454546,-0.5843878370795348,-135.6896312248168,-6.468855339381975,1.6609545454545456,28.62296363636364,-12.634827272727271,54.5,anibal sanchez,30.0
393,434671,"sanchez, anibal",2014,14532,FF,723,723,92.65269709543567,-0.11514522821576763,6.225255878284924,0.8599593182760568,-135.7134628043816,-6.48922511688643,-3.949026279391425,28.86301244813278,-12.00427939142462,54.5,anibal sanchez,30.0
394,434671,"sanchez, anibal",2014,14532,FS,379,379,87.48522427440633,-0.17868073878627969,6.117018469656992,1.6732792869198254,-128.17342629301453,-4.969411584415764,-11.246160949868074,25.68175461741425,-23.267704485488128,54.5,anibal sanchez,30.0
395,434671,"sanchez, anibal",2014,14532,IN,1,1,78.9,-1.07,6.75,-3.668393524076738,-115.81920011811512,-1.550429185410371,-2.272,22.185,-19.656,54.5,anibal sanchez,30.0
396,434671,"sanchez, anibal",2014,14532,PO,4,4,90.9,-0.40249999999999997,6.210000000000001,-6.48353969859734,-133.23416233888986,-1.3749896483181676,-4.93475,30.5855,-15.18725,54.5,anibal sanchez,30.0
